name, depth, offset,  scale0, scale1, dist0, dist1, correctanswer, viewtype, interoculartype, blend, projection, answer, correct
Bot80,8.625,3.225,0.970975,0.968389,8.625,5.4,1,Stereo,Separated,Near,Oblique,1,1
Bot80,8.625,3.225,0.981803,0.986527,8.625,5.4,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,3.225,0.983886,0.957158,5.4,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot80,8.625,3.225,1.00206,0.988529,8.625,5.4,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,0.403125,0.967239,0.96887,8.22188,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,0.403125,0.982767,1.03438,8.625,8.22188,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,0.403125,1.04489,0.953842,8.22188,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot80,8.625,0.403125,1.02481,1.0445,8.22188,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
Bot80,8.625,0,1.01685,1.01718,8.625,8.625,1,Stereo,Separated,Near,Oblique,1,1
Bot80,8.625,0,1.04855,1.0441,8.625,8.625,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,0,1.03304,0.976789,8.625,8.625,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,0,1.04693,1.03247,8.625,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
Bot80,8.625,0.80625,1.01141,1.00803,7.81875,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,0.80625,0.99395,0.952299,7.81875,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot80,8.625,0.80625,1.00666,0.969137,8.625,7.81875,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,0.80625,1.04263,1.0272,8.625,7.81875,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,1.6125,0.957895,0.965231,7.0125,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,1.6125,0.95477,1.01804,8.625,7.0125,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,1.6125,1.0197,0.980081,7.0125,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot80,8.625,1.6125,1.03072,0.965009,8.625,7.0125,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,3.225,1.01404,1.00249,5.4,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,3.225,0.96418,0.956328,5.4,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot80,8.625,3.225,0.993704,1.04985,5.4,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot80,8.625,3.225,0.965056,1.02772,8.625,5.4,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,0.403125,0.954797,1.03916,8.22188,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,0.403125,1.0267,0.981481,8.22188,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot80,8.625,0.403125,1.02755,0.95181,8.625,8.22188,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,0.403125,0.951493,1.015,8.625,8.22188,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,0,0.982517,0.982832,8.625,8.625,1,Stereo,Separated,Near,Oblique,1,1
Bot80,8.625,0,1.03396,0.990601,8.625,8.625,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,0,1.01697,1.03463,8.625,8.625,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,0,1.0152,0.973941,8.625,8.625,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,0.80625,0.970645,0.961347,7.81875,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,0.80625,0.98013,0.964891,7.81875,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot80,8.625,0.80625,0.986573,0.9692,8.625,7.81875,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,0.80625,0.966075,1.02884,8.625,7.81875,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,1.6125,0.991072,1.03243,8.625,7.0125,1,Stereo,Separated,Near,Oblique,1,1
Bot80,8.625,1.6125,1.02243,1.02895,7.0125,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot80,8.625,1.6125,1.04416,0.972285,8.625,7.0125,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,1.6125,1.03039,1.00926,7.0125,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
Bot80,8.625,3.225,0.953044,0.95439,5.4,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,3.225,1.04817,1.02496,8.625,5.4,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,3.225,1.01494,1.006,8.625,5.4,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,3.225,0.985624,1.01822,5.4,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
Bot80,8.625,0.403125,0.979136,0.991612,8.22188,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,0.403125,1.04448,0.984851,8.22188,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot80,8.625,0.403125,0.979775,1.04204,8.625,8.22188,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,0.403125,1.0194,1.03645,8.625,8.22188,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,0,0.962772,1.01185,8.625,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,0,0.965276,1.01388,8.625,8.625,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,0,1.01302,0.967988,8.625,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot80,8.625,0,1.0208,1.04918,8.625,8.625,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,0.80625,1.01335,1.01952,8.625,7.81875,1,Stereo,Separated,Near,Oblique,1,1
Bot80,8.625,0.80625,0.995218,1.03225,8.625,7.81875,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,0.80625,1.00297,0.98189,8.625,7.81875,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,0.80625,0.96197,1.00667,7.81875,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
Bot80,8.625,1.6125,0.984918,1.03436,7.0125,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,1.6125,0.957605,1.0042,7.0125,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot80,8.625,1.6125,1.04241,1.00297,7.0125,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot80,8.625,1.6125,1.00161,1.03891,8.625,7.0125,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,3.225,1.00921,0.998531,8.625,5.4,1,Stereo,Separated,Near,Oblique,1,1
Bot80,8.625,3.225,0.998313,0.989221,8.625,5.4,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,3.225,1.03488,1.01146,5.4,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot80,8.625,3.225,0.9693,1.02926,8.625,5.4,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,0.403125,0.95117,0.951619,8.625,8.22188,1,Stereo,Separated,Near,Oblique,1,1
Bot80,8.625,0.403125,1.02331,1.03857,8.625,8.22188,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,0.403125,0.9996,0.971302,8.625,8.22188,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,0.403125,0.956489,0.977989,8.22188,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
Bot80,8.625,0,1.02785,0.99897,8.625,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,0,0.962118,0.97617,8.625,8.625,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,0,1.01545,0.993063,8.625,8.625,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,0,1.00396,1.02894,8.625,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
Bot80,8.625,0.80625,0.986283,1.03678,8.625,7.81875,1,Stereo,Separated,Near,Oblique,1,1
Bot80,8.625,0.80625,0.993722,1.02218,8.625,7.81875,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,0.80625,0.955902,0.991753,8.625,7.81875,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,0.80625,1.00551,0.985385,8.625,7.81875,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,1.6125,0.968496,1.00057,8.625,7.0125,1,Stereo,Separated,Near,Oblique,1,1
Bot80,8.625,1.6125,1.01421,0.993343,7.0125,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot80,8.625,1.6125,0.994473,0.989907,8.625,7.0125,1,Stereo,No_Separation,Near,Oblique,1,1
Bot80,8.625,1.6125,1.04595,0.963343,7.0125,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
Bot80,8.625,3.225,1.02907,0.96811,8.625,5.4,1,Stereo,Separated,Near,Oblique,1,1
Bot80,8.625,3.225,1.01887,1.04166,8.625,5.4,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,3.225,0.954801,1.02431,5.4,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot80,8.625,3.225,0.987598,1.03866,8.625,5.4,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,0.403125,0.955875,0.992652,8.22188,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,0.403125,1.02535,1.01799,8.625,8.22188,1,Stereo,Separated,Projective,Oblique,1,1
Bot80,8.625,0.403125,1.025,1.01543,8.22188,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot80,8.625,0.403125,1.0002,1.02235,8.22188,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
Bot80,8.625,0,0.971252,0.973058,8.625,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot80,8.625,0,0.991467,1.01982,8.625,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot80,8.625,0,0.99409,0.959236,8.625,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot80,8.625,0,0.958579,1.02168,8.625,8.625,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot80,8.625,0.80625,0.99979,1.03201,7.81875,8.625,0,Stereo,Separated,Near,Oblique,0,0
