name, depth, offset,  scale0, scale1, dist0, dist1, correctanswer, viewtype, interoculartype, blend, projection, answer, correct
Bot40,8.625,3.225,0.961991,1.03859,5.4,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot40,8.625,3.225,1.01557,1.03785,5.4,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot40,8.625,3.225,0.973309,0.972384,8.625,5.4,1,Stereo,No_Separation,Near,Oblique,1,1
Bot40,8.625,3.225,0.986281,1.00104,8.625,5.4,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot40,8.625,0.403125,0.955499,0.962197,8.625,8.22188,1,Stereo,Separated,Near,Oblique,1,1
Bot40,8.625,0.403125,1.01943,0.966726,8.22188,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot40,8.625,0.403125,1.0442,0.993644,8.22188,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot40,8.625,0.403125,1.02877,0.966531,8.625,8.22188,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot40,8.625,0,0.969506,1.02944,8.625,8.625,1,Stereo,Separated,Near,Oblique,1,1
Bot40,8.625,0,1.02199,0.985028,8.625,8.625,1,Stereo,Separated,Projective,Oblique,1,1
Bot40,8.625,0,1.01061,1.02911,8.625,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot40,8.625,0,1.02023,0.985496,8.625,8.625,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot40,8.625,0.80625,1.00805,1.02464,7.81875,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot40,8.625,0.80625,1.03996,1.04279,8.625,7.81875,1,Stereo,Separated,Projective,Oblique,1,1
Bot40,8.625,0.80625,0.977176,0.958378,8.625,7.81875,1,Stereo,No_Separation,Near,Oblique,1,1
Bot40,8.625,0.80625,1.00468,0.956062,8.625,7.81875,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot40,8.625,1.6125,1.02742,0.95175,8.625,7.0125,1,Stereo,Separated,Near,Oblique,1,1
Bot40,8.625,1.6125,1.00178,0.954508,8.625,7.0125,1,Stereo,Separated,Projective,Oblique,1,1
Bot40,8.625,1.6125,0.991913,1.03325,7.0125,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot40,8.625,1.6125,1.04133,0.975188,8.625,7.0125,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot40,8.625,3.225,0.962692,0.981056,5.4,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot40,8.625,3.225,1.01979,0.969376,8.625,5.4,1,Stereo,Separated,Projective,Oblique,1,1
Bot40,8.625,3.225,1.02295,0.992311,8.625,5.4,1,Stereo,No_Separation,Near,Oblique,1,1
Bot40,8.625,3.225,0.961504,0.979466,5.4,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
Bot40,8.625,0.403125,1.02339,1.00856,8.22188,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot40,8.625,0.403125,0.952583,0.980001,8.22188,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot40,8.625,0.403125,1.02595,0.994173,8.22188,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot40,8.625,0.403125,0.981985,0.979131,8.625,8.22188,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot40,8.625,0,1.01487,1.04088,8.625,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot40,8.625,0,0.969133,0.970123,8.625,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot40,8.625,0,0.978609,0.965876,8.625,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot40,8.625,0,0.960711,1.01497,8.625,8.625,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot40,8.625,0.80625,1.00646,1.01634,8.625,7.81875,1,Stereo,Separated,Near,Oblique,1,1
Bot40,8.625,0.80625,1.02633,0.97522,8.625,7.81875,1,Stereo,Separated,Projective,Oblique,1,1
Bot40,8.625,0.80625,0.952808,1.01215,7.81875,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot40,8.625,0.80625,1.01641,1.02142,7.81875,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
Bot40,8.625,1.6125,0.968681,1.01823,7.0125,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot40,8.625,1.6125,1.03705,0.955794,7.0125,8.625,0,Stereo,Separated,Projective,Oblique,0,0
Bot40,8.625,1.6125,0.992201,0.993175,8.625,7.0125,1,Stereo,No_Separation,Near,Oblique,1,1
Bot40,8.625,1.6125,1.00929,1.04844,8.625,7.0125,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot40,8.625,3.225,0.987983,1.04522,8.625,5.4,1,Stereo,Separated,Near,Oblique,1,1
Bot40,8.625,3.225,1.01917,1.01531,8.625,5.4,1,Stereo,Separated,Projective,Oblique,1,1
Bot40,8.625,3.225,0.975857,0.973409,5.4,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
Bot40,8.625,3.225,0.994818,0.971819,8.625,5.4,1,Stereo,No_Separation,Projective,Oblique,1,1
Bot40,8.625,0.403125,0.983271,0.988744,8.22188,8.625,0,Stereo,Separated,Near,Oblique,0,0
Bot40,8.625,0.403125,0.991757,1.0348,8.22188,8.625,0,Stereo,Separated,Projective,Oblique,0,0
